country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex à louer à lafiabougou;450000;;;5;Lafiabougou;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-lafiabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Terrain en titre foncier à vendre à SAMANKO;7500000;300;25000;;Samanko;;;https://selogeraumali.com/annonces-immobilieres/terrain-en-titre-foncier-a-vendre-a-samanko/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas;Opportunité à saisir : BÂTIMENT À VENDRE À FARAKÔ;20000000;;;3;Niamana Farako;;;https://selogeraumali.com/annonces-immobilieres/opportunite-a-saisir-batiment-a-vendre-a-farako/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement F3 meublé à louer à ACI 2000;550000;;;2;35809 rue 405 hamdallaye aci 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-f3-meuble-a-louer-a-aci-2000/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas duplex;Vente duplex non meublé à Sotuba;300000000;360;833333;5;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-duplex-non-meuble-a-sotuba-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Location Villa meublé à la Cité Yeleen;1000000;;;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-villa-meuble-a-la-cite-yeleen/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;entrepots;Location Entrepôt à Magnambougou corniche;2000000;800;2500;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-entrepot-a-magnambougou-corniche/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Vente terrain à Niamana derrière Garbal;1500000;300;5000;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-terrain-a-niamana-derriere-garbal/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;champs;VENDS UN CHAMPS DE 9 HECTARES A DARANI. PRIX : 600 000 000 Fcfa;600000000;64;9375000;;DARANI;;;https://selogeraumali.com/annonces-immobilieres/vends-un-champs-de-9-hectares-a-darani-prix-600-000-000-fcfa/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;VENDRE TERRAIN A NIAMANA;28000000;;;;NIAMANA;;;https://selogeraumali.com/annonces-immobilieres/vendre-terrain-a-niamana/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex à louer à sébénikoro;300000;;;4;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-sebenikoro-3/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;02 Terrains Collés – Safo – Torodo/Banconi /Bamako, Mali;1500000;;;;Safo;;;https://selogeraumali.com/annonces-immobilieres/02-terrains-colles-safo-torodo-banconi-bamako-mali/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;VENDS TERRAIN DE 400m2 A DOUGOULAKORO CITE MAERA SEMA A 20 000 000Fcfa;20000000;400;50000;;Dougoulakoro cité Maera de la Sema;;;https://selogeraumali.com/annonces-immobilieres/vends-terrain-de-400m2-a-dougoulakoro-cite-maera-sema-a-20-000-000fcfa/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement séparé et indépendant de 2 chambres à louer à sébénikoro;200000;;;2;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/appartement-separe-et-independant-de-2-chambres-a-louer-a-sebenikoro/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Villa meublée avec piscine à louer à niaréla;600000;;;4;Niaréla;;;https://selogeraumali.com/annonces-immobilieres/villa-meublee-avec-piscine-a-louer-a-niarela/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;maison;maisons;MAISON À LOUER SOTUBA 400.000 FCFA;400000;;;6;Sotuba;;;https://selogeraumali.com/annonces-immobilieres/maison-a-louer-sotuba-400-000-fcfa/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Villa à louer à banankabougou;200000;;;4;BANANKABOUGOU;;;https://selogeraumali.com/annonces-immobilieres/villa-a-louer-a-banankabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à sébénikoro;250000;;;3;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-sebenikoro-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex neuf à louer à Yirimadio;300000;;;6;Yirimadio;;;https://selogeraumali.com/annonces-immobilieres/duplex-neuf-a-louer-a-yirimadio/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Villa à louer à sébénikoro poste;275000;;;5;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/villa-a-louer-a-sebenikoro-poste/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Villa à louer à sébénikoro cité sotelma;150000;;;4;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/villa-a-louer-a-sebenikoro-cite-sotelma/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à bacodjicoroni aci;225000;;;3;Bacodjicoroni aci;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-bacodjicoroni-aci-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas duplex;Duplex à vendre à boulkassoumbougou;120000000;300;400000;6;Boulkassoumbougou;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-vendre-a-boulkassoumbougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à l’ACI 2000;500000;;;3;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-laci-2000-13/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;immeuble;immeubles;Bâtiment commercial à louer à l’aci 2000;600000;;;30;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/batiment-commercial-a-louer-a-laci-2000-3/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;bureaux;Bureau à louer à l’ACI 2000;450000;;;;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/bureau-a-louer-a-laci-2000-4/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;bureaux;Duplex à louer à l’aci 2000 pour bureau ou habitation;1500000;;;5;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-laci-2000-pour-bureau-ou-habitation/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;entrepots;Location Entrepôt à Sotuba;2000000;1000;2000;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-entrepot-a-sotuba-5/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex semi meublé à Sotuba centre aéré;1500000;;;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-semi-meuble-a-sotuba-centre-aere-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à l’ACI 2000;950000;;;3;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-laci-2000-12/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;LOTS DE PARCELLES 15/20 A MORIBABOUGOU EN TITRE FONCIER INDIVIDUEL MOINS CHERE;10000000;;;;Moribabougou;;;https://selogeraumali.com/annonces-immobilieres/lots-de-parcelles-15-20-a-moribabougou-en-titre-foncier-individuel-moins-chere/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;bureaux;Bureaux modernes en open space à louer à l’aci 2000;1500000;;;;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/bureaux-modernes-en-open-space-a-louer-a-laci-2000-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;TERRAIN DE 250M2 À VENDRE À DOUGOURAKORO PROCHE DU CAMPEMENT EN TITRE FONCIER;9000000;250;36000;;DOUGOURAKORO;;;https://selogeraumali.com/annonces-immobilieres/terrain-de-250m2-a-vendre-a-dougourakoro-proche-du-campement-en-titre-foncier/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé au Golf;400000;;;5;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-au-golf/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;bureaux;Bureaux modernes en open space à louer à l’aci 2000;1500000;;;;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/bureaux-modernes-en-open-space-a-louer-a-laci-2000/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Vente une cour clôturée à Siracoro;55000000;1000;55000;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-une-cour-cloturee-a-siracoro/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de haut standing à louer à l’ACI 2000;1000000;;;2;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-haut-standing-a-louer-a-laci-2000-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Villa moderne avec jardin et piscine à louer au début de Sébénikoro;1000000;;;3;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/villa-moderne-avec-jardin-et-piscine-a-louer-au-debut-de-sebenikoro/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex avec jardin à louer à sébénikoro cité Atrium;600000;;;4;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/duplex-avec-jardin-a-louer-a-sebenikoro-cite-atrium/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Bacodjicoroni Golf;400000;;;5;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-bacodjicoroni-golf/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;A vendre Terrain à Kabala/kourale;140000000;;;;Kabala/ kourale;;;https://selogeraumali.com/annonces-immobilieres/a-vendre-terrain-a-kabala-kourale/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;entrepots;Location Entrepôt à Banangabougou;1500000;1056;1420;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-entrepot-a-banangabougou-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas duplex;Vente duplex non meublé au Golf;220000000;300;733333;5;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-duplex-non-meuble-au-golf/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;entrepots;Location Entrepôt à Sotuba;1250000;600;2083;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-entrepot-a-sotuba-4/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Cité Yeleen;250000;;;4;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-cite-yeleen/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Location Appartement non meublé à Siracoro;80000;;;2;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-appartement-non-meuble-a-siracoro-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Location Appartement non meublé à Magnambougou Corniche;200000;;;4;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-appartement-non-meuble-a-magnambougou-corniche/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Location Appartement non meublé à SEBENICORO DORRODUGU;80000;;;2;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-appartement-non-meuble-a-sebenicoro-dorrodugu/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex à Bolé Sema;500000;;;4;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-a-bole-sema/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;entrepots;Location Entrepôt à Sotuba;2500000;;;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-entrepot-a-sotuba-3/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Bolé cité;600000;;;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-bole-cite/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas duplex;Vente duplex non meublé à Missabougou;80000000;;;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-duplex-non-meuble-a-missabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Villa avec piscine à louer à Badalabougou Est;1500000;;;4;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/villa-avec-piscine-a-louer-a-badalabougou-est-13/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 chambres non meublé à louer à l’aci 2000;175000;;;3;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-laci-2000-11/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 2 chambres à louer à Sotuba;205000;;;2;Sotuba;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-2-chambres-a-louer-a-sotuba-4/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartements neufs à louer à l’hippodrome;125000;;;1;Hippodrome;;;https://selogeraumali.com/annonces-immobilieres/appartements-neufs-a-louer-a-lhippodrome/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à l’ACI 2000;300000;;;3;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-laci-2000-10/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas;Villa neuve à vendre à Kabala;55000000;300;183333;3;Kabala;;;https://selogeraumali.com/annonces-immobilieres/villa-neuve-a-vendre-a-kabala-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;local professionnel;Duplex à louer à la Cité du Niger;600000;;;4;Cité du Niger;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-la-cite-du-niger/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex non meublé à louer à Badalabougou est;600000;;;3;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/duplex-non-meuble-a-louer-a-badalabougou-est/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement séparé et indépendant à louer à bacodjicoroni aci;250000;;;3;Bacodjicoroni aci;;;https://selogeraumali.com/annonces-immobilieres/appartement-separe-et-independant-a-louer-a-bacodjicoroni-aci/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex à louer à bacodjicoroni aci;300000;;;6;Bacodjicoroni aci;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-bacodjicoroni-aci-3/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex à louer à sébénikoro;600000;;;4;Sébénikoro;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-sebenikoro-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 2 chambres non meublé à louer à Sotuba;200000;;;2;Sotuba;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-2-chambres-non-meuble-a-louer-a-sotuba-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex à louer à yirimadio zerny;250000;;;5;Yirimadio;;;https://selogeraumali.com/annonces-immobilieres/duplex-a-louer-a-yirimadio-zerny/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à kalaban Coro sangha;100000;;;3;Kalaban Coro;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-kalaban-coro-sangha/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Villa avec piscine à louer à Badalabougou;800000;;;4;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/villa-avec-piscine-a-louer-a-badalabougou-8/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartements meublés de haut standing à louer à l’aci 2000;1300000;;;2;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartements-meubles-de-haut-standing-a-louer-a-laci-2000/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Villa à louer à Banankabougou Bollé SEMA;325000;;;3;Banankabougou;;;https://selogeraumali.com/annonces-immobilieres/villa-a-louer-a-banankabougou-bolle-sema/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Bolé Sema 2;500000;;;4;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-bole-sema-2-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Sotuba;600000;;;4;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-sotuba/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas;Villa basse à Vendre au Golf;80000000;300;266667;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/villa-basse-a-vendre-au-golf/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas;Villa à vendre à Niamana;65000000;300;216667;3;NIAMANA;;;https://selogeraumali.com/annonces-immobilieres/villa-a-vendre-a-niamana-7/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;maison;maisons;Maison permis d’occupation à vendre zone MOUTOUGOULA,Sanankorobougou;17000000;;;3;sanankorobougou;;;https://selogeraumali.com/annonces-immobilieres/maison-titre-foncier-a-vendre-a-faladie/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 2 chambres à louer à Sotuba;125000;;;2;s;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-2-chambres-a-louer-a-sotuba-3/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;PLocation appartements f3 meublé à l’aci 2000 hamdallaye;500000;;;;35809 rue 405 hamdallaye aci 2000;;;https://selogeraumali.com/annonces-immobilieres/location-appartements-f3-meuble-a-laci-2000-hamdallaye/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement meublé F4 à louer à l’aci 2000 hamdallaye;600000;;;;32280 rue 322 Hamdallaye ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-meuble-f4-a-louer-a-laci-2000-hamdallaye/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas;Villa à louer à magnambougou Faso Kanu;400000;;;3;Magnambougou;;;https://selogeraumali.com/annonces-immobilieres/villa-a-louer-a-magnambougou-faso-kanu/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 2 chambres non meublé à louer à kalaban coro kouloubleni;125000;;;2;Kalaban Coro kouloubleni;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-2-chambres-non-meuble-a-louer-a-kalaban-coro-kouloubleni/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;appartement;résidences;Villa 15/20 à vendre à Doumazana-Nafadji;30000000;;;;Mali, bamako-korofina;;;https://selogeraumali.com/annonces-immobilieres/villa-15-20-a-vendre-a-doumazana-nafadji/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 3 CHAMBRES non meublé à louer à l’ACI 2000;300000;;;3;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-3-chambres-non-meuble-a-louer-a-laci-2000-9/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 2 chambres non meublé à louer à Badalabougou;300000;;;2;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-2-chambres-non-meuble-a-louer-a-badalabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Maison en duplex à louer à Sirakoro Meguetana;125000;;;4;Sirakoro;;;https://selogeraumali.com/annonces-immobilieres/maison-en-duplex-a-louer-a-sirakoro-meguetana/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement de 2 chambres non meublé avec groupe électrogène à louer à l’ACI 2000;400000;;;2;ACI 2000;;;https://selogeraumali.com/annonces-immobilieres/appartement-de-2-chambres-non-meuble-avec-groupe-electrogene-a-louer-a-laci-2000/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas duplex;Maison en duplex à vendre à Sotuba;125000000;400;312500;4;Sotuba;;;https://selogeraumali.com/annonces-immobilieres/maison-en-duplex-a-vendre-a-sotuba/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex meublé avec piscine à louer à Banankabougou bollé sema;600000;;;5;Banankabougou Bollé SEMA;;;https://selogeraumali.com/annonces-immobilieres/duplex-meuble-avec-piscine-a-louer-a-banankabougou-bolle-sema/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex meublé à Boulkasoumbougou;1000000;;;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-meuble-a-boulkasoumbougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;maison;maisons;Plan de maison moderne 2D et 3D ✨👍✨🇲🇱;300000;;;;boubamaiga7384@gmail.com;;;https://selogeraumali.com/annonces-immobilieres/plan-de-maison-moderne-2d-et-3d-%e2%9c%a8%f0%9f%91%8d%e2%9c%a8%f0%9f%87%b2%f0%9f%87%b1/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Terrain à vendre à Diatoula;10000000;;;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/terrain-a-vendre-a-diatoula/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;magasins;Location magasin et bureau avec douche intérieure à Bacodjicoroni au bord du goudron;250000;;;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-magasin-et-bureau-avec-douche-interieure-a-bacodjicoroni-au-bord-du-goudron/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement meublé de 2 chambres à louer à Badalabougou;600000;;;2;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/appartement-meuble-de-2-chambres-a-louer-a-badalabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas duplex;Maison à vendre à Mamaribougou;38000000;;;3;bakaryanti91@gmail.com;;;https://selogeraumali.com/annonces-immobilieres/maison-a-vendre-a-mamaribougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;commercial;entrepots;Entrepôt à louer à Sotuba;1750000;800;2188;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/entrepot-a-louer-a-sotuba/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex avec piscine à louer à Badalabougou;1500000;;;4;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/duplex-avec-piscine-a-louer-a-badalabougou-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Terrain à vendre à Kabala au bord du goudron;250000000;880;284091;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/terrain-a-vendre-a-kabala-au-bord-du-goudron/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex de standing avec piscine à louer à Sotuba;800000;;;4;Sotuba;;;https://selogeraumali.com/annonces-immobilieres/duplex-de-standing-avec-piscine-a-louer-a-sotuba/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;appartement;appartements;Appartement non meublé de 2 chambres à louer à DJELIBOUGOU DOUMANZANA;50000;;;2;DJELIBOUGOU;;;https://selogeraumali.com/annonces-immobilieres/appartement-non-meuble-de-2-chambres-a-louer-a-djelibougou-doumanzana/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Duplex avec piscine à louer à Badalabougou Est;1400000;;;3;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/duplex-avec-piscine-a-louer-a-badalabougou-est-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Villa avec piscine meublée à louer à Badalabougou;2500000;;;5;Badalabougou;;;https://selogeraumali.com/annonces-immobilieres/villa-avec-piscine-meublee-a-louer-a-badalabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Vente de parcelle à Samaya près de Sébénikoro sema 2;27000000;375;72000;;Samaya collé au sema 2;;;https://selogeraumali.com/annonces-immobilieres/vente-de-parcelle-a-samaya-pres-de-sebenikoro-sema-2/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Vente terrain à Diatoula;10000000;;;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-terrain-a-diatoula/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;terrain;terrains;Terrain à vendre à Siracoro cité trésor;20000000;300;66667;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/terrain-a-vendre-a-siracoro-cite-tresor/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;commercial;local professionnel;Vente une école de 09 classe à Banangabougou;80000000;300;266667;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-une-ecole-de-09-classe-a-banangabougou/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Sotuba ACI;1500000;;;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-sotuba-aci/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;achat;villa;villas;Vente villa non meublé à Niamana;65000000;300;216667;3;Bamako;;;https://selogeraumali.com/annonces-immobilieres/vente-villa-non-meuble-a-niamana-3/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;terrain;terrains;Location Une cour clôturés à Niamana;100000;750;133;;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-une-cour-clotures-a-niamana/;2026-05-12T17:55:08+00:00
ML;Mali;selogeraumali;location;villa;villas duplex;Location duplex non meublé à Faladie;300000;;;2;Bamako;;;https://selogeraumali.com/annonces-immobilieres/location-duplex-non-meuble-a-faladie/;2026-05-12T17:55:08+00:00
